Date,Average Open Price (USD),Average High Price (USD),Average Low Price (USD),Average Close Price (USD)
2016-03-29,422.8275,425.32975,407.02250000000004,416.0925
2016-03-30,415.5825,416.005,408.70325,413.073
2016-03-31,413.24050000000005,418.03700000000003,412.5355,415.64250000000004
2016-04-01,415.78999999999996,417.68975,414.3625,417.235
2016-04-02,417.28999999999996,421.0575,417.03999999999996,419.84250000000003
2016-04-03,419.83525,420.3825,416.90975000000003,419.69425
2016-04-04,419.4575,420.50250000000005,416.62799999999993,419.59
2016-04-05,419.2375,423.56250000000006,418.23,422.67
2016-04-06,422.74,423.60275,420.84499999999997,421.9625
2016-04-07,421.7575,423.005,419.3125,421.40000000000003
2016-04-08,421.4825,424.765,416.7425,418.91274999999996
2016-04-09,418.86033333333336,419.75,414.17,418.593
2016-04-10,418.715,422.8996666666667,417.8733333333333,421.41333333333336
2016-04-11,421.4466666666667,423.76666666666665,419.45866666666666,423.3866666666666
2016-04-12,423.24666666666667,428.93266666666665,422.37999999999994,426.68333333333334
2016-04-13,426.6033333333333,427.7166666666667,422.61999999999995,424.34933333333333
2016-04-14,424.47,426.033,422.81624999999997,425.08475000000004
2016-04-15,425.35749999999996,430.31,424.25174999999996,429.5925
2016-04-16,429.36949999999996,433.07624999999996,416.743,430.50225
2016-04-17,430.83000000000004,431.7715,414.162,428.08250000000004
2016-04-18,427.9075,430.672,426.78749999999997,428.7375
2016-04-19,428.71750000000003,437.302,427.4875,436.26175
2016-04-20,436.11225,443.8225,434.5525,441.72374999999994
2016-04-21,441.81125,452.56725,440.525,451.067
2016-04-22,450.8315,451.47249999999997,443.4325,447.92474999999996
2016-04-23,447.43825,452.18525,445.07899999999995,452.08025000000004
2016-04-24,452.07775,463.005,448.7125,460.245
2016-04-25,460.25,470.2375,454.435,463.353
2016-04-26,463.9345,470.31,462.65375,468.36
2016-04-27,467.9675,469.2795,443.0325,444.935
2016-04-28,445.57,450.96875,435.26424999999995,449.9275
2016-04-29,450.2725,457.5175,446.68499999999995,457.29499999999996
2016-04-30,457.365,457.7025,447.79,450.2915
2016-05-01,450.3285,454.67975,448.34775,453.61300000000006
2016-05-02,453.885,454.64,439.84749999999997,444.95125
2016-05-03,444.91049999999996,452.48749999999995,442.3375,451.3925
2016-05-04,451.5375,451.96875,445.5725,447.62524999999994
2016-05-05,447.7745,450.21,446.4535,448.93
2016-05-06,448.9325,463.50975000000005,447.61025,461.00775
2016-05-07,460.41999999999996,462.088,457.855,459.5625
2016-05-08,459.62250000000006,461.632,456.34950000000003,459.8425
2016-05-09,459.36,464.82,456.79,461.945
2016-05-10,462.10275,463.4175,448.0625,451.91999999999996
2016-05-11,451.81224999999995,456.6775,450.815,452.995
2016-05-12,453.0075,455.5675,448.6135,455.5325
2016-05-13,455.43225000000007,457.03249999999997,452.523,456.14275
2016-05-14,456.52325,457.53475,452.5715,455.95275000000004
2016-05-15,455.86750000000006,459.60925000000003,452.5875,458.21225000000004
2016-05-16,458.22675,458.635,450.89925,454.05975
2016-05-17,453.78999999999996,455.73,451.77250000000004,453.35074999999995
2016-05-18,453.012,456.20000000000005,452.48375000000004,453.48249999999996
2016-05-19,453.59999999999997,454.405,433.5825,435.14250000000004
2016-05-20,434.7,444.28475000000003,433.27275,441.65625
2016-05-21,442.78749999999997,443.9275,436.4955,442.76275
2016-05-22,442.62275,443.84000000000003,436.73499999999996,439.2725
2016-05-23,439.3625,444.22549999999995,437.4425,443.7875
2016-05-24,443.5025,446.66125000000005,441.3725,445.124
2016-05-25,445.0625,450.205,444.76,449.3525
2016-05-26,449.22999999999996,453.5975,446.97249999999997,453.22974999999997
2016-05-27,453.23225,477.9775,453.07725000000005,472.03024999999997
2016-05-28,471.66775,535.1,465.17249999999996,521.355
2016-05-29,522.4745,544.4875,486.8375,520.3305
2016-05-30,521.64475,538.7775,516.17425,530.195
2016-05-31,530.4,546.3075,516.53375,531.4825000000001
2016-06-01,531.4509999999999,542.4399999999999,515.58875,535.83875
2016-06-02,535.8777500000001,540.60625,531.6682500000001,537.843
2016-06-03,537.8145,577.3225,536.50775,569.975
2016-06-04,570.2305,590.5575,561.8275,574.05175
2016-06-05,574.36525,583.51225,568.01475,574.406
2016-06-06,574.1207499999999,586.67975,574.07825,585.12
2016-06-07,585.15,591.325,542.635,578.19
2016-06-08,578.325,582.1475,572.53225,581.1075000000001
2016-06-09,582.3475000000001,583.0125,572.8765000000001,576.1610000000001
2016-06-10,576.7465,580.9625,573.0845,579.0225
2016-06-11,579.091,611.144,578.4775,610.63275
2016-06-12,610.5565,683.44175,605.0550000000001,671.9132500000001
2016-06-13,671.4950000000001,721.5084999999999,658.5427500000001,705.05475
2016-06-14,704.72225,705.1475,653.3135,685.4200000000001
2016-06-15,684.99125,697.4159999999999,672.5095,696.4449999999999
2016-06-16,696.69,775.1972499999999,695.2825,766.642
2016-06-17,767.80975,777.6075000000001,708.365,749.1375
2016-06-18,749.085,781.287,728.41175,756.4025
2016-06-19,756.3525000000001,766.71,742.5999999999999,763.9200000000001
2016-06-20,762.458,765.4392500000001,718.0525,723.4699999999999
2016-06-21,722.38775,727.365,628.76575,667.16625
2016-06-22,666.2875,679.22325,581.885,603.4965
2016-06-23,602.8774999999999,634.4075,413.596,626.55375
2016-06-24,626.29325,706.6175000000001,625.64,667.45825
2016-06-25,667.2225,694.5562500000001,643.4110000000001,668.05325
2016-06-26,667.6125,670.00125,616.29675,632.3399999999999
2016-06-27,632.34725,660.039,624.035,659.24225
2016-06-28,659.7925,664.05175,637.2725,647.523
2016-06-29,646.615,646.99475,622.811,639.1872500000001
2016-06-30,638.7317499999999,674.105,633.2475,671.236
2016-07-01,670.9200000000001,687.421,664.75025,676.1325
2016-07-02,676.1975,703.8725,675.2199999999999,702.785
2016-07-03,703.27,703.9,647.8,659.3425
2016-07-04,659.89525,683.795,645.765,679.86275
2016-07-05,680.2545,682.672,661.6765,669.0575
2016-07-06,669.26,680.5374999999999,665.26,676.7
2016-07-07,677.1375,680.9649999999999,609.85225,640.015
2016-07-08,640.3775,667.8307500000001,636.23,666.5915
2016-07-09,666.608,666.913,620.3525,652.1175
2016-07-10,652.0450000000001,654.095,640.00875,650.3425000000001
2016-07-11,650.9599999999999,662.3087499999999,644.58875,650.4925000000001
2016-07-12,650.5375000000001,676.015,647.37,664.9825
2016-07-13,664.7724999999999,670.04375,653.6875,655.0
2016-07-14,653.915,664.7040000000001,648.02,660.96
2016-07-15,660.8699999999999,669.22225,659.5649999999999,665.2425
2016-07-16,665.425,668.2579999999999,658.8125,664.1925
2016-07-17,664.1625,681.2950000000001,662.825,679.1
2016-07-18,678.46,683.62,667.6484999999999,673.9375
2016-07-19,673.835,676.3274999999999,666.5690000000001,673.818
2016-07-20,674.01025,675.1845000000001,661.9,666.82525
2016-07-21,666.97,668.19225,660.13775,665.7025
2016-07-22,665.35475,668.25975,645.6862500000001,651.7775
2016-07-23,651.3325,658.8075,648.75475,656.6845
2016-07-24,656.7119999999999,666.0745,652.7475,661.9114999999999
2016-07-25,661.025,663.39875,652.689,654.8315
2016-07-26,655.4457500000001,658.0875,644.6275,652.31
2016-07-27,652.375,660.578,647.3874999999999,655.81475
2016-07-28,656.13975,659.46,653.1365,655.5375
2016-07-29,655.8575000000001,658.57975,652.35925,656.3225000000001
2016-07-30,656.43475,658.20925,652.3725000000001,655.2375
2016-07-31,654.5699999999999,655.60975,621.585,627.0925000000001
2016-08-01,627.0,630.529,602.163,605.1152500000001
2016-08-02,605.508,613.034,477.32,539.4975
2016-08-03,540.00725,572.6625,520.29025,568.3525
2016-08-04,567.9315,590.07725,560.2492500000001,581.87575
2016-08-05,582.5324999999999,585.0425,566.8019999999999,576.79
2016-08-06,576.8725,593.212,568.6765,590.6395
2016-08-07,590.93975,601.1045,581.11,594.38
2016-08-08,594.33,595.4295,586.6375,592.1327500000001
2016-08-09,592.18025,592.8375,583.075,585.0425
2016-08-10,585.087,602.461,582.2175,592.4625
2016-08-11,592.11775,598.745,586.5675000000001,587.1525
2016-08-12,587.4975000000001,590.96175,581.94,587.22
2016-08-13,586.515,590.1075,583.21525,585.3225
2016-08-14,585.025,585.3774999999999,562.3325,571.775
2016-08-15,571.8225,575.415,559.4322500000001,566.99
2016-08-16,566.8975,582.6257499999999,565.2170000000001,577.7
2016-08-17,577.6275,580.12775,568.80775,573.1275
2016-08-18,573.22725,577.5150000000001,571.10275,573.8149999999999
2016-08-19,573.0725,576.9092499999999,567.5425,573.435
2016-08-20,573.73,582.835,571.62,580.8
2016-08-21,580.31025,584.775,578.00225,580.2525
2016-08-22,580.21525,587.9155000000001,577.6425,584.5225
2016-08-23,584.6675,587.0125,577.865,581.9449999999999
2016-08-24,582.4575,583.7257500000001,576.8575000000001,579.26475
2016-08-25,579.02225,579.87175,571.855,576.1
2016-08-26,576.1425,580.518,574.2610000000001,578.925
2016-08-27,578.655,579.12875,566.25775,569.675
2016-08-28,569.1975,575.80375,568.3009999999999,574.5382500000001
2016-08-29,575.5250000000001,577.4375,570.20525,573.2405
2016-08-30,572.383,578.22,571.1215,576.5400000000001
2016-08-31,576.1025,576.8974999999999,569.515,572.6949999999999
2016-09-01,572.6925,573.825,568.19875,572.0775
2016-09-02,571.9,576.175,567.7715000000001,574.6825
2016-09-03,574.62075,600.5562500000001,571.90275,598.125
2016-09-04,598.41,613.1049999999999,594.82925,608.0049999999999
2016-09-05,609.2972500000001,610.05225,598.67275,606.3285000000001
2016-09-06,606.6859999999999,612.3922500000001,603.8475,611.43525
2016-09-07,611.797,617.02875,607.265,615.83375
2016-09-08,615.69825,631.2125,613.4625,627.24725
2016-09-09,626.37825,627.89375,617.2772499999999,623.1274999999999
2016-09-10,623.0125,626.28525,620.40275,623.18225
2016-09-11,623.14225,630.4775,594.573,607.234
2016-09-12,607.45475,610.03525,603.86825,608.25925
2016-09-13,607.87925,611.64725,605.30025,609.7372500000001
2016-09-14,608.76,612.50625,607.7025,610.10275
2016-09-15,609.705,610.9075,605.0527500000001,607.0655
2016-09-16,607.77675,609.8000000000001,604.57925,607.0999999999999
2016-09-17,607.94075,608.6384999999999,603.5582499999999,606.1475
2016-09-18,606.6374999999999,611.12475,605.37,610.02975
2016-09-19,610.1375,611.5925000000001,605.61475,608.83
2016-09-20,609.34725,609.95,603.2425000000001,603.2425000000001
2016-09-21,602.639,602.6790000000001,592.3655,596.995
2016-09-22,596.75875,598.2995000000001,594.15325,595.36825
2016-09-23,595.32025,603.41425,594.29,602.5495000000001
2016-09-24,602.29475,605.2105,600.2525,602.1297500000001
2016-09-25,601.6825,603.5472500000001,597.8325,600.182
2016-09-26,600.1669999999999,607.935,598.5225,607.4525000000001
2016-09-27,607.4995,608.0872499999999,600.95475,605.27125
2016-09-28,605.6467500000001,606.09725,602.27725,604.5722499999999
2016-09-29,604.54725,607.2710000000001,603.11,606.15975
2016-09-30,606.132,609.7925,604.0915,609.75
2016-10-01,609.74,616.09225,609.6125,614.3387500000001
2016-10-02,614.3275,614.9000000000001,607.2445,610.97675
2016-10-03,610.947,613.84775,609.205,612.7495
2016-10-04,613.12925,613.2370000000001,607.0852500000001,609.9300000000001
2016-10-05,609.927,614.10025,608.19975,612.1865
2016-10-06,612.07725,613.3317499999999,609.827,612.2815
2016-10-07,611.49875,619.6424999999999,609.8929999999999,617.33475
2016-10-08,617.36025,619.9404999999999,616.0775,618.22
2016-10-09,617.83,618.455,614.209,615.635
2016-10-10,615.33525,618.51,614.3422499999999,617.8075
2016-10-11,617.9250000000001,643.28375,616.59,641.20875
2016-10-12,640.484,641.94875,632.3555,635.645
2016-10-13,635.52525,638.7837499999999,631.2875,634.8757499999999
2016-10-14,635.31825,641.16,630.1015000000001,639.135
2016-10-15,639.135,642.8425,636.3164999999999,638.58475
2016-10-16,638.4447500000001,643.3075,637.7325,641.2749999999999
2016-10-17,641.00775,642.25225,635.43,638.549
2016-10-18,638.565,638.975,632.94275,636.0325
2016-10-19,636.017,638.0415,624.971,629.6925
2016-10-20,629.65725,631.484,626.39525,629.4475
2016-10-21,629.1475,634.59,628.3199999999999,631.4599999999999
2016-10-22,631.48975,658.465,628.83,654.62075
2016-10-23,655.2597499999999,657.6975,647.6382500000001,650.9757500000001
2016-10-24,650.36375,653.515,644.1142500000001,649.75
2016-10-25,650.1325,659.655,647.9024999999999,653.92475
2016-10-26,653.90725,677.4425,653.24325,674.8545
2016-10-27,674.702,687.921,671.3747500000001,687.062
2016-10-28,686.97275,690.1435,681.36275,688.8825
2016-10-29,689.04,720.9100000000001,687.8955,713.7625
2016-10-30,712.83225,713.1872500000001,690.63,697.63925
2016-10-31,697.1097500000001,708.46975,682.8425,697.6972499999999
2016-11-01,697.715,737.2470000000001,696.5999999999999,730.2835000000001
2016-11-02,730.0855000000001,744.1675,720.6325,744.1675
2016-11-03,744.4200000000001,746.7774999999999,672.89675,689.05975
2016-11-04,689.1455000000001,708.747,683.03525,704.7615000000001
2016-11-05,704.7565,709.50275,697.432,705.7520000000001
2016-11-06,705.8425,718.3445,702.47975,714.10425
2016-11-07,713.6175000000001,713.79075,700.4325,705.42875
2016-11-08,704.6030000000001,715.3050000000001,702.8979999999999,710.8575000000001
2016-11-09,710.7125,742.8430000000001,708.2955,721.6800000000001
2016-11-10,721.6575,723.3240000000001,706.7525,713.825
2016-11-11,713.74575,719.5050000000001,712.4879999999999,716.76
2016-11-12,716.8,717.4775,702.2845,703.795
2016-11-13,703.5147499999999,705.4759999999999,685.70175,702.6075
2016-11-14,702.7024999999999,708.1325,697.69525,706.4935
2016-11-15,706.89725,716.7075,696.09025,711.7624999999999
2016-11-16,711.4875,744.7925,709.495,741.14075
2016-11-17,740.63625,754.611,732.3824999999999,735.0975
2016-11-18,735.0045,752.3050000000001,731.335,749.968
2016-11-19,749.968,756.12,738.8225,751.1724999999999
2016-11-20,751.01,754.5175,714.0525,729.45425
2016-11-21,729.9525,739.885,728.8075,737.29
2016-11-22,737.32725,750.346,731.38,748.3775
2016-11-23,748.4200000000001,748.97,732.1825,741.5775
2016-11-24,741.5047500000001,743.6025,728.85,737.64
2016-11-25,737.85975,740.0975,729.4637500000001,739.8199999999999
2016-11-26,739.7972500000001,740.27,725.125,733.4075
2016-11-27,733.1475,736.715,726.645,728.8549999999999
2016-11-28,729.2962500000001,735.33775,727.985,731.65
2016-11-29,732.1157499999999,734.70625,727.3075,731.7950000000001
2016-11-30,731.9300000000001,745.43725,729.69625,742.2864999999999
2016-12-01,742.3515,754.95,741.275,752.96725
2016-12-02,753.34725,779.4540000000001,752.6632500000001,771.0047500000001
2016-12-03,771.5227500000001,772.07975,756.77,764.47875
2016-12-04,765.25425,768.1975000000001,759.8125,766.4975
2016-12-05,766.485,766.895,745.747,751.33725
2016-12-06,750.9447499999999,759.4075,750.06775,758.1257499999999
2016-12-07,758.94,769.37,753.0129999999999,764.5169999999999
2016-12-08,764.2726666666667,774.493,762.1736666666666,767.2693333333333
2016-12-09,767.4513333333333,774.3729999999999,766.2633333333333,770.4326666666667
2016-12-10,771.0726666666666,775.7049999999999,769.803,773.0633333333334
2016-12-11,773.2303333333333,773.2336666666666,763.0666666666666,769.2803333333335
2016-12-12,769.1616666666667,780.0976666666667,768.284,777.3446666666667
2016-12-13,777.4853333333334,789.6433333333333,766.7603333333333,776.3566666666666
2016-12-14,776.32,780.7853333333333,771.8366666666667,776.8563333333333
2016-12-15,776.84,779.506,773.8919999999999,776.35
2016-12-16,776.6033333333334,783.2163333333334,773.0966666666667,782.6433333333333
2016-12-17,782.6433333333333,791.96,782.1633333333333,790.1063333333333
2016-12-18,790.0363333333333,791.69,783.64,790.2669999999999
2016-12-19,789.3836666666667,793.5799999999999,788.4966666666666,790.9200000000001
2016-12-20,790.6419999999999,802.9796666666667,788.3633333333333,799.3296666666666
2016-12-21,799.2263333333334,831.8766666666667,796.6613333333335,831.1366666666667
2016-12-22,830.8996666666666,875.998,827.3000000000001,859.6533333333333
2016-12-23,859.3366666666667,920.0299999999999,858.9799999999999,915.5100000000001
2016-12-24,916.1033333333335,920.0096666666667,882.46,893.5066666666668
2016-12-25,894.4029999999999,897.9879999999999,857.186,895.163
2016-12-26,895.1300000000001,912.4766666666668,890.9900000000001,901.587
2016-12-27,902.9430000000001,938.4,897.7599999999999,931.7800000000001
2016-12-28,933.0913333333334,978.6366666666667,932.2800000000001,977.9003333333334
2016-12-29,978.5233333333334,982.69,950.1700000000001,971.9633333333335
2016-12-30,971.9533333333334,971.9566666666666,927.169,961.223
2016-12-31,960.6266666666666,969.1153333333333,943.9576666666667,967.4566666666666
2017-01-01,967.9033333333333,1005.6666666666666,962.0533333333333,997.147
2017-01-02,998.5356666666667,1033.3570000000002,994.1466666666666,1016.5236666666666
2017-01-03,1016.8389999999999,1038.3093333333334,1008.5166666666668,1035.0533333333333
2017-01-04,1035.3963333333334,1145.2066666666667,1019.0100000000001,1127.7696666666668
2017-01-05,1127.9563333333333,1147.8733333333334,884.8066666666667,1004.5300000000001
2017-01-06,1004.5866666666666,1037.5420000000001,872.7946666666667,895.041
2017-01-07,896.15,908.2393333333333,812.2666666666668,905.3966666666666
2017-01-08,906.948,941.3393333333333,886.9633333333333,914.1096666666666
2017-01-09,910.9736666666666,915.5563333333333,877.0666666666666,900.2933333333334
2017-01-10,900.264,915.5723333333334,895.3033333333333,906.7223333333335
2017-01-11,906.9996666666666,921.85,758.5039999999999,782.6313333333334
2017-01-12,780.3633333333333,834.663,752.4470000000001,807.3846666666667
2017-01-13,808.1196666666668,834.6700000000001,775.8866666666667,829.2533333333334
2017-01-14,829.66,842.2786666666666,811.2766666666666,819.6303333333334
2017-01-15,821.0363333333333,827.52,810.6433333333333,824.6496666666667
2017-01-16,824.2536666666666,837.6266666666667,820.3616666666667,832.922
2017-01-17,833.538,912.44,830.8133333333334,906.0676666666667
2017-01-18,906.9699999999999,916.66,851.8903333333333,889.337
2017-01-19,889.2973333333333,909.0533333333333,883.4033333333333,900.7933333333334
2017-01-20,901.3926666666666,905.8913333333334,883.3066666666667,896.2296666666666
2017-01-21,895.663,928.2003333333333,895.0873333333333,923.6393333333332
2017-01-22,923.6326666666668,938.7333333333332,889.4233333333333,922.9833333333332
2017-01-23,924.8000000000001,928.1633333333334,913.174,915.0593333333333
2017-01-24,914.9566666666666,925.5,883.332,886.5383333333334
2017-01-25,885.7800000000001,903.5016666666667,885.4513333333333,894.7066666666666
2017-01-26,894.6466666666666,920.5066666666667,894.041,914.9186666666666
2017-01-27,915.2466666666666,924.2433333333333,908.9033333333333,919.9663333333333
2017-01-28,919.6833333333334,922.4666666666667,915.4733333333334,918.9929999999999
2017-01-29,919.7896666666666,922.0066666666667,912.9406666666667,914.3006666666666
2017-01-30,914.4133333333333,923.6266666666667,912.87,920.61
2017-01-31,920.6266666666667,972.4996666666666,918.834,968.053
2017-02-01,967.5286666666667,988.4433333333333,963.6696666666667,986.6596666666668
2017-02-02,986.9,1012.2136666666667,976.7016666666667,1008.712
2017-02-03,1008.0600000000001,1028.443,987.9236666666666,1016.6333333333333
2017-02-04,1016.547,1043.9203333333335,1003.7520000000001,1031.541
2017-02-05,1032.7113333333334,1034.2166666666665,1005.0533333333333,1013.8753333333334
2017-02-06,1012.5333333333333,1032.51,1010.0266666666666,1025.0900000000001
2017-02-07,1025.6033333333332,1055.2533333333333,1023.0543333333334,1051.8893333333333
2017-02-08,1052.9379999999999,1070.2833333333335,1023.6333333333333,1053.3793333333333
2017-02-09,1053.1223333333335,1077.8999999999999,932.422,988.4033333333333
2017-02-10,988.0169999999999,1010.2266666666666,954.306,998.8553333333334
2017-02-11,997.178,1018.2460000000001,991.0003333333334,1011.558
2017-02-12,1010.503,1011.9416666666667,996.79,1001.2223333333335
2017-02-13,1001.1176666666667,1008.9066666666668,979.2066666666666,999.1803333333334
2017-02-14,1000.1426666666666,1021.0533333333333,990.4879999999999,1012.5906666666666
2017-02-15,1012.1466666666665,1016.9866666666667,1002.4673333333334,1013.3966666666666
2017-02-16,1013.9996666666666,1043.0033333333333,1013.15,1035.664
2017-02-17,1035.2773333333332,1064.061,1032.4026666666666,1054.8716666666667
2017-02-18,1054.9466666666667,1071.2613333333331,1050.28,1058.7930000000001
2017-02-19,1058.5266666666666,1062.5766666666666,1042.7073333333335,1053.89
2017-02-20,1053.9826666666665,1090.1056666666666,1045.227,1086.5600000000002
2017-02-21,1084.8933333333334,1129.2103333333332,1077.8933333333334,1126.2459999999999
2017-02-22,1125.4203333333332,1140.6963333333333,1101.0233333333333,1127.4596666666666
2017-02-23,1126.2106666666666,1193.88,1121.7573333333335,1182.7766666666666
2017-02-24,1182.907,1216.9676666666667,1083.9126666666666,1183.2033333333334
2017-02-25,1179.3746666666668,1185.2066666666667,1125.1176666666668,1150.4113333333335
2017-02-26,1150.7246666666667,1186.97,1132.55,1175.7966666666666
2017-02-27,1176.28,1197.9669999999999,1168.0800000000002,1193.3403333333335
2017-02-28,1194.05,1210.2966666666669,1177.2259999999999,1187.4666666666667
2017-03-01,1187.8793333333335,1229.0526666666667,1184.0829999999999,1225.8500000000001
2017-03-02,1227.6333333333334,1283.1283333333333,1213.3003333333334,1256.3
2017-03-03,1256.05,1292.6466666666668,1248.5926666666667,1284.573
2017-03-04,1285.256666666667,1287.7783333333334,1234.5196666666668,1263.5586666666666
2017-03-05,1264.49,1279.0413333333333,1242.7783333333334,1274.6613333333332
2017-03-06,1273.6633333333332,1283.53,1261.128,1278.4966666666667
2017-03-07,1278.4646666666665,1281.5933333333335,1169.3993333333335,1229.8423333333333
2017-03-08,1233.2916666666667,1242.1999999999998,1141.514,1148.1923333333334
2017-03-09,1147.9093333333333,1207.2986666666666,1123.1966666666667,1190.318
2017-03-10,1189.5136666666667,1330.0006666666666,972.6666666666666,1114.3933333333334
2017-03-11,1110.8043333333333,1195.7026666666668,1107.0206666666666,1178.0063333333335
2017-03-12,1177.9666666666665,1238.3006666666668,1161.76,1227.3496666666667
2017-03-13,1227.169666666667,1246.3593333333333,1203.5066666666667,1239.54
2017-03-14,1239.587,1259.5973333333332,1224.6666666666667,1245.0583333333332
2017-03-15,1245.9589999999998,1259.6666666666667,1240.2309999999998,1256.5266666666666
2017-03-16,1256.8966666666665,1258.2933333333333,1094.99,1171.1933333333332
2017-03-17,1169.8,1170.2099999999998,1037.6966666666667,1053.993333333333
2017-03-18,1055.7830000000001,1092.5896666666667,936.9836666666666,963.7493333333333
2017-03-19,963.1163333333334,1053.1160000000002,960.7486666666667,1017.2423333333332
2017-03-20,1012.0466666666667,1048.7226666666668,974.4633333333333,1035.39
2017-03-21,1035.9396666666664,1116.9453333333333,1035.503,1112.6560000000002
2017-03-22,1112.9033333333334,1113.9966666666667,984.4086666666666,1035.5533333333333
2017-03-23,1035.2866666666666,1052.9733333333334,1011.3266666666667,1027.5600000000002
2017-03-24,1028.2806666666668,1031.97,918.0033333333334,928.2906666666667
2017-03-25,926.0590000000001,965.0466666666666,887.8636666666666,956.703
2017-03-26,956.7966666666666,995.2330000000001,931.015,951.9383333333334
2017-03-27,958.65,1043.009,948.8376666666667,1039.967
2017-03-28,1039.7169999999999,1066.61,1015.7689999999999,1043.9170000000001
2017-03-29,1043.5133333333333,1057.3300000000002,1008.3526666666667,1039.6666666666667
2017-03-30,1040.1070000000002,1053.0833333333333,1020.64,1037.3333333333333
2017-03-31,1037.477,1086.2296666666668,1036.6903333333332,1076.4366666666665
2017-04-01,1076.8633333333335,1102.6360000000002,1066.7966666666669,1088.3853333333334
2017-04-02,1089.816,1109.6516666666666,1074.8066666666666,1095.9063333333334
2017-04-03,1095.6936666666666,1154.4666666666667,1095.407,1146.7493333333332
2017-04-04,1148.2223333333334,1162.526,1123.0466666666666,1142.5026666666668
2017-04-05,1142.923,1145.6276666666665,1112.7896666666668,1135.5966666666666
2017-04-06,1136.3566666666666,1203.7213333333332,1136.1899999999998,1191.0566666666666
2017-04-07,1190.1000000000001,1202.3333333333333,1176.0276666666666,1191.5600000000002
2017-04-08,1192.3376666666666,1198.693,1168.5966666666666,1183.3766666666668
2017-04-09,1183.66225,1216.9675,1175.3805,1209.08
2017-04-10,1208.81,1218.1325,1197.12725,1210.9625
2017-04-11,1211.6599999999999,1232.4305,1200.2075,1222.74475
2017-04-12,1222.82475,1227.74775,1210.1612499999999,1215.3297499999999
2017-04-13,1215.18125,1219.6100000000001,1148.2825,1175.5925
2017-04-14,1176.1372499999998,1195.723,1160.24575,1177.01775
2017-04-15,1176.495,1194.02,876.24425,1176.527
2017-04-16,1175.9575,1187.4275,1166.7925,1175.0745000000002
2017-04-17,1174.9835,1199.369,1169.3025,1189.7325
2017-04-18,1191.482,1209.805,1188.9450000000002,1202.042
2017-04-19,1202.0325,1211.96825,1193.3525,1207.9475
2017-04-20,1209.15,1242.9895000000001,1205.5025,1236.46675
2017-04-21,1236.81075,1254.8375,1234.525,1247.14975
2017-04-22,1247.1387499999998,1249.28375,1210.815,1238.8295
2017-04-23,1238.4167499999999,1248.4975,1229.7325,1245.3575
2017-04-24,1245.9424999999999,1257.414,1238.44925,1253.9565
2017-04-25,1254.0475000000001,1281.925,1252.16,1276.0
2017-04-26,1276.48725,1319.87025,1272.51275,1292.37275
2017-04-27,1292.1325000000002,1348.3465,1290.27275,1338.1125
2017-04-28,1338.47575,1358.2675,1297.8775,1339.1200000000001
2017-04-29,1338.525,1350.96975,1318.8825000000002,1346.0815000000002
2017-04-30,1346.32925,1367.7225,1321.1225,1361.96925
2017-05-01,1359.66775,1445.146,1342.49,1410.7759999999998
2017-05-02,1410.68675,1481.5572499999998,1401.4965,1458.7524999999998
2017-05-03,1458.4302500000001,1523.07675,1444.20675,1515.88225
2017-05-04,1516.1495,1633.8899999999999,1460.6399999999999,1546.54375
2017-05-05,1546.062,1613.26525,1506.61125,1534.03275
2017-05-06,1531.9457499999999,1585.21475,1529.15625,1564.3255
2017-05-07,1563.188,1585.41825,1501.0625,1564.5784999999998
2017-05-08,1566.1734999999999,1672.3422500000001,1555.4005,1669.34975
2017-05-09,1666.6412500000001,1774.7577500000002,1625.5985,1720.16725
2017-05-10,1720.48025,1794.435,1688.4250000000002,1783.665
2017-05-11,1784.00475,1888.154,1758.11725,1833.47475
2017-05-12,1832.59025,1835.57775,1648.7325,1695.2745
2017-05-13,1694.842,1790.24325,1607.16775,1783.83
2017-05-14,1785.45,1820.0,1757.9775,1791.5075
2017-05-15,1791.04,1794.6725,1694.2975,1731.615
2017-05-16,1731.545,1778.7555,1685.7825,1760.335
2017-05-17,1757.35025,1847.605,1731.36825,1808.8015
2017-05-18,1808.1175,2064.48,1795.573,1891.2125
2017-05-19,1891.0552500000001,1972.2559999999999,1872.97125,1965.0607499999999
2017-05-20,1965.3307499999999,2035.8217499999998,1950.815,2028.0034999999998
2017-05-21,2027.99875,2078.15675,1974.75,2021.324
2017-05-22,2019.94175,2242.8955,1968.5225,2103.543
2017-05-23,2098.408,2266.747,2092.52275,2256.50925
2017-05-24,2257.78375,2474.04,2255.28425,2415.1
2017-05-25,2429.12,2757.29925,2219.5025,2310.3475
2017-05-26,2308.26,2626.4982499999996,2050.4625,2254.96975
2017-05-27,2255.20675,2332.5725,1868.9075,2059.1375
2017-05-28,2057.104,2312.9875,2056.2615,2194.09075
2017-05-29,2183.83075,2353.815,2112.16775,2280.46325
2017-05-30,2283.44,2334.085,2139.14,2189.44175
2017-05-31,2192.8837499999995,2335.13225,2158.645,2299.44025
2017-06-01,2300.51775,2467.7425,2299.16525,2411.6825
2017-06-02,2412.84525,2484.95,2375.4185,2482.3182500000003
2017-06-03,2481.8805,2589.08075,2448.35225,2546.2872500000003
2017-06-04,2545.368,2564.8575,2472.325,2526.57775
2017-06-05,2527.6095,2694.93075,2521.825,2694.0
2017-06-06,2694.24975,2932.1345,2685.40225,2872.13
